latitude,longitude,modis_ndvi_2000,modis_ndvi_2001,modis_ndvi_2002,modis_ndvi_2003,modis_ndvi_2004,modis_ndvi_2005,modis_ndvi_2006,modis_ndvi_2007,modis_ndvi_2008,modis_ndvi_2009,modis_ndvi_2010,modis_ndvi_2011,modis_ndvi_2012,modis_ndvi_2013,modis_ndvi_2014,modis_ndvi_2015,average_modis_ndvi,modis_ndvi_trend,modis_ndvi_trend_p-value,ccan_ndvi_2000,ccan_ndvi_2001,ccan_ndvi_2002,ccan_ndvi_2003,ccan_ndvi_2004,ccan_ndvi_2005,ccan_ndvi_2006,ccan_ndvi_2007,ccan_ndvi_2008,ccan_ndvi_2009,ccan_ndvi_2010,ccan_ndvi_2011,ccan_ndvi_2012,ccan_ndvi_2013,ccan_ndvi_2014,ccan_ndvi_2015,average_ccan_ndvi,ccan_ndvi_trend,ccan_ndvi_trend_p-value
69.638,-161.78,0.588,0.60842,0.57853,0.64609,0.6753,0.66337,0.63514,0.66785,0.64789,0.59115,0.61686,0.63465,0.63985,0.69274,0.64289,0.64604,0.63592,0.002716,0.22413,0.54853,0.5197,0.57654,0.57485,0.61028,0.6134,0.58487,0.60144,0.61066,0.61677,0.59441,0.61754,0.60919,0.59962,0.59128,0.6178,0.59293,0.003086,0.017024
69.639,-161.76,0.55446,0.62053,0.58019,0.64606,0.69818,0.6615,0.63505,0.67446,0.65658,0.59737,0.626,0.64767,0.64571,0.6919,0.65616,0.64856,0.64002,0.0027866,0.16281,0.53005,0.51426,0.56764,0.58811,0.61099,0.61095,0.58196,0.59722,0.60805,0.61853,0.59509,0.61518,0.60861,0.59915,0.57627,0.61679,0.58993,0.0030735,0.042763
69.641,-161.73,0.59925,0.62971,0.59354,0.6558,0.7142,0.67537,0.64933,0.69601,0.66088,0.61061,0.62304,0.66284,0.69844,0.69837,0.65665,0.65985,0.65524,0.0030341,0.001136,0.565,0.52416,0.57412,0.57613,0.6052,0.61111,0.57428,0.60094,0.60717,0.62197,0.59643,0.61279,0.60612,0.59207,0.58568,0.61614,0.59183,0.0029309,0.027377
69.642,-161.71,0.61803,0.63049,0.60614,0.67004,0.70138,0.68049,0.66301,0.69195,0.6752,0.62171,0.63976,0.69339,0.69318,0.71669,0.66137,0.67656,0.66496,0.0040129,0.095747,0.55256,0.52174,0.56958,0.57755,0.60844,0.61346,0.58013,0.59874,0.60524,0.622,0.59875,0.61546,0.61229,0.59746,0.58827,0.61775,0.59246,0.00355,2.56e-05
69.643,-161.68,0.61916,0.65329,0.61174,0.67494,0.70377,0.69704,0.65747,0.69952,0.6847,0.63379,0.64106,0.69814,0.6746,0.71163,0.68061,0.67772,0.66995,0.0022197,0.19167,0.54761,0.52445,0.57205,0.56742,0.61127,0.61012,0.58198,0.59822,0.61141,0.61619,0.59509,0.61166,0.60327,0.59754,0.58085,0.62053,0.5906,0.0033194,0.027377
69.644,-161.65,0.62728,0.6649,0.62,0.66959,0.72672,0.69872,0.68458,0.70049,0.68537,0.63833,0.64293,0.67856,0.66921,0.70981,0.67628,0.68966,0.6739,0.0016185,0.26035,0.53712,0.51586,0.56936,0.5618,0.6087,0.60854,0.57787,0.59675,0.60537,0.61671,0.59462,0.61256,0.6087,0.59238,0.58389,0.62311,0.58833,0.0040438,0.021667
69.646,-161.63,0.62795,0.66785,0.60926,0.68063,0.70663,0.7052,0.66433,0.71711,0.69083,0.64804,0.66033,0.69256,0.67284,0.71842,0.6761,0.68852,0.67666,0.0023516,0.22413,0.53835,0.51655,0.566,0.57487,0.61012,0.60842,0.57781,0.59688,0.6105,0.62202,0.59615,0.6156,0.61121,0.60076,0.58536,0.61833,0.59056,0.0036952,0
69.637,-161.63,0.56464,0.64236,0.59536,0.6409,0.71533,0.67883,0.64835,0.68715,0.68169,0.61456,0.62147,0.66333,0.64808,0.69366,0.6575,0.65487,0.65051,0.0023279,0.22413,0.52897,0.51378,0.57018,0.58454,0.61461,0.61449,0.59412,0.59594,0.60244,0.61015,0.59525,0.61325,0.60465,0.5906,0.58222,0.61548,0.58942,0.0027127,0.095747
69.636,-161.65,0.59105,0.65003,0.60093,0.64442,0.69113,0.68481,0.66824,0.68926,0.68278,0.61971,0.62952,0.67677,0.65983,0.69861,0.66397,0.66432,0.65721,0.0021485,0.26035,0.53045,0.51535,0.57133,0.57409,0.60653,0.60592,0.57609,0.59256,0.60224,0.60831,0.59587,0.61447,0.61483,0.59014,0.58675,0.61372,0.58741,0.0034355,0.00090381
69.634,-161.68,0.60509,0.65047,0.61174,0.66331,0.70348,0.68287,0.65651,0.6985,0.67901,0.6395,0.63578,0.67784,0.68211,0.71482,0.67628,0.6753,0.66579,0.0029409,0.22413,0.54268,0.52251,0.56609,0.56059,0.60438,0.61025,0.57857,0.59593,0.61245,0.61985,0.59936,0.61477,0.61099,0.60111,0.5862,0.61739,0.5902,0.0042366,0
69.633,-161.7,0.60417,0.62605,0.59679,0.66496,0.69855,0.68665,0.65966,0.6903,0.66981,0.63496,0.63291,0.66849,0.6607,0.70421,0.66678,0.67202,0.65856,0.0029582,0.13735,0.55068,0.51654,0.56549,0.57655,0.60792,0.61249,0.57762,0.60042,0.61099,0.62306,0.59525,0.61774,0.61105,0.60047,0.58657,0.61591,0.5918,0.0037747,0.013277
69.632,-161.73,0.59761,0.63062,0.58122,0.65881,0.70217,0.67301,0.62019,0.68664,0.65257,0.60485,0.61327,0.64393,0.64912,0.6875,0.65408,0.64893,0.64403,0.0021434,0.39231,0.54591,0.52678,0.57456,0.57874,0.60842,0.61375,0.57797,0.60426,0.61313,0.61632,0.59595,0.61218,0.61014,0.59805,0.58782,0.61448,0.5924,0.0029864,0.03434
69.63,-161.75,0.58358,0.64331,0.56968,0.63697,0.68463,0.67268,0.64216,0.67258,0.65028,0.60074,0.61579,0.64291,0.64597,0.69272,0.65075,0.64567,0.64065,0.0011626,0.22413,0.54978,0.52476,0.56862,0.57882,0.60703,0.61017,0.5797,0.60088,0.61302,0.61537,0.59543,0.6117,0.61025,0.59912,0.589,0.6195,0.59207,0.003112,0
69.629,-161.78,0.43452,0.54306,0.50829,0.54363,0.6169,0.59899,0.55108,0.59377,0.56483,0.53028,0.54077,0.55559,0.55325,0.60333,0.5601,0.54331,0.55261,0.0014964,0.30043,0.54048,0.50857,0.55889,0.57226,0.60554,0.60709,0.57505,0.59903,0.60675,0.61452,0.58936,0.61338,0.6057,0.5982,0.58491,0.61398,0.58711,0.0035841,3.5e-13
69.628,-161.8,0.47071,0.53352,0.48094,0.51764,0.59018,0.57794,0.50148,0.55238,0.52352,0.51863,0.51502,0.5154,0.51938,0.56263,0.51041,0.52023,0.52563,0.00025758,0.75264,0.54985,0.51078,0.56962,0.57197,0.60279,0.61266,0.57797,0.59901,0.6034,0.61046,0.58971,0.61428,0.61001,0.60347,0.58943,0.62622,0.5901,0.003902,0.0045623
69.627,-161.83,0.51911,0.58606,0.53323,0.59086,0.65759,0.63695,0.57224,0.63623,0.60255,0.5851,0.58227,0.59896,0.58367,0.64086,0.59785,0.59782,0.59508,0.0020124,0.39231,0.53802,0.5139,0.56275,0.57712,0.6127,0.61179,0.57941,0.59605,0.59979,0.61407,0.58527,0.61057,0.60194,0.59813,0.58467,0.61676,0.58768,0.0036122,0.027377
69.625,-161.85,0.49362,0.59183,0.54317,0.58874,0.65128,0.62245,0.582,0.63544,0.59574,0.56593,0.56736,0.60028,0.58258,0.63449,0.58929,0.60776,0.59075,0.0016511,0.30043,0.53411,0.5117,0.56302,0.55567,0.60139,0.60587,0.57469,0.59349,0.607,0.61447,0.58709,0.61127,0.59957,0.59745,0.58657,0.61036,0.58461,0.0038548,0.021667
69.624,-161.88,0.46654,0.56176,0.54653,0.60015,0.63942,0.64069,0.58592,0.63787,0.56143,0.57057,0.57713,0.60326,0.59288,0.63916,0.59696,0.62202,0.59014,0.0041762,0.11507,0.53501,0.51566,0.57276,0.56587,0.61064,0.61618,0.59025,0.60603,0.61094,0.61968,0.58962,0.61697,0.60923,0.61631,0.5872,0.62411,0.5929,0.0039545,0.010279
69.623,-161.91,0.50501,0.58993,0.55597,0.61021,0.646,0.64649,0.58311,0.64148,0.60826,0.57409,0.59415,0.62452,0.61559,0.66016,0.6158,0.60851,0.60496,0.0027917,0.13735,0.53336,0.51328,0.56926,0.55647,0.60302,0.60909,0.57871,0.59849,0.60636,0.61353,0.58673,0.60976,0.60683,0.59882,0.59089,0.61146,0.58663,0.0038934,0
69.621,-161.93,0.50503,0.56363,0.53753,0.61094,0.64666,0.63607,0.58505,0.6509,0.62076,0.57103,0.58323,0.61667,0.60511,0.66769,0.62479,0.61462,0.60248,0.0047445,0.095747,0.5196,0.50581,0.55597,0.55302,0.60416,0.60707,0.58091,0.59755,0.60255,0.60478,0.58124,0.60435,0.60235,0.59137,0.58571,0.60715,0.58147,0.0034748,0.0063077
69.62,-161.96,0.49903,0.54552,0.54325,0.58936,0.64885,0.61199,0.56006,0.61926,0.57939,0.5477,0.55569,0.57987,0.57036,0.63871,0.59864,0.5808,0.57928,0.0032908,0.13735,0.52854,0.51202,0.55389,0.54835,0.60345,0.60734,0.57697,0.59648,0.60341,0.61342,0.58676,0.60789,0.59827,0.58564,0.58616,0.61664,0.58283,0.0042538,0.027377
69.619,-161.98,0.39337,0.48157,0.44377,0.50315,0.57463,0.54255,0.4998,0.56818,0.54832,0.56168,0.51627,0.54652,0.52723,0.5854,0.53431,0.54819,0.52343,0.0053988,0.042763,0.53072,0.5134,0.55372,0.55527,0.60232,0.60715,0.57666,0.59941,0.60353,0.61028,0.58525,0.61095,0.60942,0.59024,0.58908,0.61315,0.58441,0.0041445,0.0045623
69.618,-162.01,0.47728,0.55915,0.51804,0.57807,0.62342,0.61101,0.58438,0.63641,0.58661,0.57503,0.57593,0.59688,0.58194,0.63074,0.60107,0.58161,0.58235,0.0023803,0.11507,0.53095,0.52169,0.56183,0.56325,0.60437,0.60541,0.58191,0.59741,0.60233,0.61121,0.58527,0.61073,0.61017,0.59173,0.59716,0.6181,0.5871,0.0041744,0.0060258
69.616,-162.03,0.48099,0.55626,0.52945,0.57359,0.63773,0.60138,0.5684,0.63795,0.57587,0.55166,0.55036,0.59798,0.58969,0.62004,0.62003,0.58752,0.57993,0.0039527,0.11507,0.53888,0.51596,0.57615,0.56766,0.60951,0.60735,0.58853,0.60149,0.60609,0.61748,0.59054,0.61027,0.60451,0.60055,0.59283,0.62093,0.59055,0.0032786,1.77e-12
69.615,-162.06,0.51627,0.55133,0.51787,0.58042,0.62536,0.5873,0.56435,0.60568,0.57139,0.54359,0.54562,0.5693,0.58023,0.66551,0.60406,0.58036,0.57554,0.0032374,0.11507,0.53509,0.50677,0.56902,0.56085,0.60864,0.60782,0.59171,0.60483,0.60898,0.62002,0.59066,0.61036,0.60563,0.60304,0.59456,0.61406,0.5895,0.0035626,0.0095213
69.614,-162.08,0.51731,0.56841,0.52563,0.60096,0.63109,0.60567,0.57895,0.61986,0.60166,0.5572,0.56454,0.59635,0.60373,0.63006,0.60371,0.59735,0.58765,0.0029795,0.19167,0.53475,0.51641,0.56665,0.56317,0.61532,0.61542,0.59234,0.60663,0.60447,0.61986,0.59687,0.61339,0.60716,0.60414,0.59013,0.61738,0.59151,0.0035931,9.47e-05
69.612,-162.11,0.53572,0.58221,0.53646,0.59054,0.64541,0.622,0.59196,0.6592,0.60597,0.56772,0.58707,0.60917,0.61486,0.64109,0.6108,0.60662,0.60043,0.0030273,0.079109,0.50742,0.49566,0.54874,0.54555,0.59622,0.60374,0.57393,0.59174,0.59633,0.60547,0.57964,0.59873,0.59612,0.59095,0.5857,0.61161,0.57672,0.0046654,0.021667
69.611,-162.13,0.40252,0.32016,0.46742,0.44162,0.54673,0.53154,0.50663,0.55158,0.52979,0.50042,0.53587,0.59527,0.52731,0.59078,0.57384,0.57855,0.5125,0.01051,0.002557,0.53455,0.51779,0.5689,0.56442,0.61745,0.61631,0.59497,0.61172,0.61287,0.61997,0.59975,0.61243,0.60409,0.59375,0.58284,0.61709,0.59181,0.0026957,0.19167
69.61,-162.16,0.55216,0.5914,0.53268,0.61298,0.6615,0.63414,0.62364,0.6641,0.63728,0.5838,0.63301,0.65926,0.64473,0.66551,0.66604,0.63196,0.62464,0.0050565,7.9e-14,0.48628,0.47528,0.54851,0.53119,0.5901,0.59276,0.55665,0.5817,0.58563,0.5913,0.56433,0.58632,0.57955,0.57235,0.56766,0.59493,0.56278,0.003694,0.052872
69.608,-162.18,0.44943,0.31448,0.52368,0.53142,0.55557,0.57309,0.46682,0.58875,0.52908,0.53812,0.55763,0.54861,0.55338,0.56474,0.55557,0.57156,0.52637,0.0054102,0.010279,0.46258,0.46644,0.51802,0.50646,0.57172,0.58511,0.5488,0.57216,0.57014,0.58264,0.5591,0.57404,0.57224,0.55464,0.56054,0.59216,0.5498,0.005189,0.017024
69.607,-162.21,-9999,0.036592,-9999,0.11187,0.11076,0.23069,-9999,-9999,0.25663,0.099,0.04093,0.16372,0.23495,0.12268,0.061241,0.16765,-9999,-9999,-9999,-9999,0.50188,-9999,0.58271,0.61115,0.61468,-9999,-9999,0.61394,0.61602,0.59275,0.59939,0.60691,0.59492,0.58866,0.61536,-9999,-9999,-9999
69.606,-162.24,0.41196,0.27923,0.46929,0.54626,0.48934,0.46543,0.44731,0.56785,0.5474,0.52597,0.53425,0.54194,0.49244,0.52658,0.48094,0.49973,0.48912,0.0050676,0.22413,0.48544,0.47941,0.54021,0.51397,0.58268,0.58927,0.55963,0.5803,0.57893,0.58853,0.5603,0.58296,0.56848,0.55496,0.56212,0.59014,0.55733,0.0040932,0.064903
69.604,-162.26,0.31742,0.4595,0.42642,0.51067,0.51373,0.55103,0.50214,0.49976,0.53271,0.47712,0.44807,0.51911,0.5093,0.52384,0.43715,0.51049,0.48365,0.0020557,0.39231,0.48784,0.47771,0.53823,0.51363,0.58262,0.59242,0.55337,0.57419,0.57417,0.57794,0.55719,0.58083,0.57256,0.55596,0.56316,0.58621,0.5555,0.003732,0.079109
69.603,-162.29,0.15612,0.25527,0.20242,0.32378,0.49542,0.38183,0.33177,0.37481,0.31112,0.36929,0.26692,0.41317,0.29984,0.33699,0.3632,0.30882,0.32442,0.0051984,0.39231,0.50473,0.4884,0.54333,0.52403,0.5838,0.58853,0.55387,0.57351,0.57554,0.58791,0.55866,0.5784,0.55936,0.55023,0.5452,0.5871,0.55641,0.0023972,0.00090071
69.601,-162.31,0.36955,0.43138,0.44384,0.45469,0.49866,0.50408,0.4303,0.51519,0.4822,0.40741,0.42414,0.49576,0.4951,0.50867,0.45112,0.51957,0.46448,0.005454,0.079109,0.49687,0.47785,0.55094,0.5323,0.5915,0.59645,0.5632,0.57485,0.58817,0.59112,0.56669,0.58613,0.57243,0.55945,0.56423,0.58804,0.56252,0.0028861,0.22413
69.6,-162.34,0.46559,0.49289,0.51228,0.55168,0.63087,0.60014,0.5878,0.59947,0.58853,0.53573,0.55093,0.5713,0.57011,0.63376,0.58943,0.59386,0.56715,0.0064392,0.064903,0.51347,0.49199,0.55153,0.53396,0.5915,0.59786,0.56488,0.58573,0.58852,0.59617,0.56955,0.59226,0.58371,0.5778,0.56779,0.59683,0.56897,0.0034112,0.064903
69.599,-162.36,0.5688,0.58164,0.5496,0.58782,0.6407,0.63554,0.60326,0.64335,0.61955,0.57672,0.60849,0.60965,0.59635,0.68168,0.62989,0.60934,0.6089,0.003211,0.095747,0.516,0.50358,0.56961,0.55074,0.59909,0.60479,0.57689,0.59119,0.59694,0.59635,0.57781,0.59916,0.58805,0.5956,0.5815,0.60769,0.57844,0.0031068,0.03434
69.59,-162.36,0.55089,0.48648,0.52571,0.58824,0.63902,0.62184,0.58481,0.64318,0.61916,0.56056,0.5907,0.62424,0.5952,0.65151,0.59425,0.6147,0.59315,0.0043769,0.064903,0.51131,0.48889,0.55573,0.53379,0.58608,0.59214,0.56292,0.57757,0.58,0.58369,0.56563,0.59078,0.57365,0.55927,0.56168,0.58789,0.56319,0.0029163,0.11507
69.591,-162.33,0.39005,0.40296,0.46059,0.49155,0.56299,0.53719,0.49923,0.56539,0.52277,0.49701,0.50985,0.54118,0.5139,0.57339,0.49692,0.55037,0.50721,0.0062237,0.027377,0.49234,0.48303,0.54568,0.53263,0.58755,0.59324,0.5588,0.57676,0.59367,0.60156,0.57908,0.5913,0.58231,0.56948,0.56334,0.59771,0.56553,0.00396,0.03434
69.593,-162.31,0.46543,0.39341,0.41957,0.48407,0.56343,0.50325,0.5201,0.53417,0.51351,0.43032,0.46625,0.51917,0.49358,0.53268,0.46576,0.57518,0.49249,0.0051494,0.11507,0.48589,0.47812,0.54354,0.5234,0.58096,0.59162,0.55961,0.57383,0.57683,0.58569,0.56786,0.58215,0.57691,0.55342,0.55826,0.59059,0.55804,0.0035304,0.064903
69.594,-162.28,0.37707,0.45129,0.41371,0.48765,0.54294,0.52412,0.42876,0.51508,0.43812,0.46823,0.43887,0.49307,0.45805,0.50901,0.48579,0.49797,0.47061,0.0043063,0.19167,0.50559,0.48948,0.54521,0.52571,0.58522,0.59521,0.56404,0.57522,0.57792,0.59002,0.55625,0.58672,0.5662,0.56243,0.56217,0.58942,0.56105,0.0033581,0.11507
69.595,-162.26,0.44844,0.41926,0.47607,0.5348,0.56464,0.55685,0.52437,0.56344,0.51723,0.46955,0.49263,0.53327,0.51459,0.52037,0.5326,0.51531,0.51146,0.0022082,0.75568,0.50113,0.48607,0.54845,0.52109,0.57498,0.58326,0.54393,0.56762,0.57404,0.58719,0.56021,0.58211,0.56248,0.55559,0.55975,0.58673,0.55591,0.0036812,0.064903
69.597,-162.23,0.15612,0.25527,0.20242,0.32378,0.49542,0.38183,0.33177,0.37481,0.31112,0.36929,0.26692,0.41317,0.29984,0.33699,0.3632,0.30882,0.32442,0.0051984,0.39231,0.50474,0.48839,0.54331,0.52401,0.58378,0.58853,0.55387,0.57352,0.57554,0.58791,0.55866,0.5784,0.55937,0.55023,0.5452,0.5871,0.55641,0.002399,0.00090071
69.598,-162.21,0.21016,0.32261,0.32721,0.44864,0.43868,0.33489,0.38222,0.45939,0.36041,0.2978,0.45794,0.49141,0.33857,0.31619,0.30614,0.35712,0.36559,0.0019456,0.68533,0.52035,0.4942,0.57094,0.56751,0.60794,0.61597,0.59472,0.6022,0.6103,0.61369,0.58746,0.60639,0.60329,0.59211,0.58641,0.61385,0.58671,0.0026549,0.11507
69.599,-162.18,0.28537,0.21217,0.47237,0.33695,0.49624,0.38623,0.39695,0.45393,0.37498,0.46516,0.47707,0.483,0.51283,0.5616,0.49721,0.52495,0.43356,0.01666,0.00037543,0.47016,0.46771,0.52411,0.51223,0.56951,0.58208,0.54671,0.5682,0.568,0.58396,0.56137,0.57933,0.57334,0.54272,0.51831,0.58506,0.54705,0.0040851,0.064903
69.601,-162.16,0.53567,0.56502,0.53493,0.5704,0.64639,0.62726,0.62451,0.63618,0.62461,0.5697,0.58661,0.58181,0.60523,0.65429,0.62909,0.6163,0.6005,0.0040326,0.095747,0.47641,0.46993,0.52986,0.51486,0.5772,0.58563,0.55157,0.57372,0.5674,0.58223,0.55816,0.5778,0.57183,0.55534,0.53413,0.58671,0.5508,0.0040855,0.079109
69.602,-162.13,0.32152,0.25204,0.45892,0.47622,0.48624,0.46162,0.41012,0.5132,0.48413,0.49063,0.50887,0.57149,0.55479,0.57847,0.53509,0.56191,0.47908,0.011894,0.00012976,0.51772,0.49799,0.55761,0.54235,0.60481,0.6079,0.58633,0.59471,0.60752,0.61645,0.58701,0.60539,0.59769,0.59304,0.58714,0.61625,0.58249,0.0040401,2.71e-09
69.603,-162.1,0.12651,0.083987,0.2093,0.27116,0.36637,0.32994,0.23755,0.34654,0.36519,0.49488,0.46341,0.53681,0.47616,0.49994,0.42883,0.472,0.35679,0.026015,0.00037543,0.53587,0.51542,0.57202,0.55467,0.60967,0.6154,0.59388,0.60147,0.61447,0.61487,0.59261,0.60482,0.60298,0.60193,0.59257,0.62248,0.59032,0.0035448,0.064903
69.605,-162.08,0.40252,0.32016,0.46742,0.44162,0.54673,0.53154,0.50663,0.55158,0.52979,0.50042,0.53587,0.59527,0.52731,0.59078,0.57384,0.57855,0.5125,0.01051,0.002557,0.53455,0.51779,0.56889,0.56441,0.61744,0.61631,0.59497,0.61171,0.61287,0.61997,0.59975,0.61243,0.6041,0.59375,0.58284,0.61709,0.5918,0.0026964,0.19167
69.606,-162.05,0.41502,0.47255,0.43827,0.50259,0.53613,0.51809,0.47057,0.56032,0.5447,0.51973,0.5607,0.57959,0.58234,0.6205,0.54804,0.57025,0.52746,0.0097392,0.00018633,0.53556,0.51038,0.57236,0.56515,0.61207,0.61747,0.594,0.60643,0.61136,0.62097,0.59759,0.61269,0.60908,0.60068,0.59551,0.62137,0.59267,0.0037058,0.03434
69.607,-162.03,0.50267,0.56297,0.51642,0.56989,0.63707,0.59647,0.58225,0.62948,0.57501,0.56018,0.55218,0.57255,0.59111,0.62947,0.60263,0.58916,0.57935,0.0039408,0.13735,0.54102,0.51816,0.57363,0.56561,0.61741,0.61515,0.59105,0.60276,0.61413,0.62177,0.59359,0.61545,0.60917,0.60392,0.59721,0.6242,0.59401,0.0037569,0.027377
69.609,-162,0.49756,0.56025,0.50356,0.54616,0.62241,0.57433,0.54944,0.59337,0.55569,0.55142,0.53705,0.57024,0.57092,0.60677,0.58725,0.57378,0.56251,0.0035507,0.064903,0.54965,0.51814,0.56942,0.56943,0.6152,0.612,0.58567,0.60471,0.60941,0.6162,0.59563,0.61686,0.60677,0.6023,0.59827,0.62396,0.59335,0.0036251,0.052503
69.61,-161.98,0.48481,0.55507,0.54371,0.56272,0.62752,0.58878,0.54436,0.6145,0.57145,0.56193,0.54707,0.56836,0.58637,0.62396,0.59593,0.57704,0.5721,0.0030816,0.0059824,0.54473,0.51893,0.56771,0.55191,0.60393,0.60902,0.59156,0.60464,0.60906,0.61885,0.5918,0.61204,0.60653,0.58681,0.5892,0.61047,0.58857,0.003207,0.027377
69.611,-161.95,0.48059,0.56105,0.51869,0.54877,0.6473,0.58657,0.55359,0.60846,0.56726,0.55481,0.54163,0.56074,0.57695,0.61723,0.59838,0.60425,0.57039,0.0046769,0.052872,0.5441,0.51916,0.55644,0.54959,0.60702,0.61103,0.58351,0.60095,0.61238,0.61691,0.59184,0.6119,0.60549,0.59328,0.58739,0.61367,0.58779,0.0037235,0.027377
69.613,-161.93,0.39384,0.47748,0.48749,0.5017,0.53581,0.52878,0.48273,0.55359,0.51327,0.50847,0.45407,0.52224,0.5201,0.56083,0.51718,0.55352,0.50694,0.0043008,0.03434,0.51826,0.5006,0.55251,0.55048,0.60474,0.60838,0.58106,0.59885,0.60376,0.61109,0.58554,0.6086,0.60289,0.58991,0.58894,0.61612,0.58261,0.0042688,0.021667
69.614,-161.9,0.49903,0.54552,0.54325,0.58936,0.64885,0.61199,0.56006,0.61926,0.57939,0.5477,0.55569,0.57987,0.57036,0.63871,0.59864,0.5808,0.57928,0.0032908,0.13735,0.52854,0.51202,0.55388,0.54834,0.60342,0.60734,0.57697,0.59647,0.60341,0.61342,0.58676,0.60789,0.59827,0.58564,0.58616,0.61663,0.58282,0.0042539,0.027377
69.615,-161.88,0.47647,0.53947,0.49775,0.55229,0.60757,0.59504,0.53373,0.5834,0.53753,0.5314,0.52558,0.56282,0.55237,0.61394,0.58387,0.5634,0.55354,0.0036854,0.13735,0.54752,0.51912,0.56969,0.56333,0.60887,0.61558,0.58326,0.6004,0.60631,0.61838,0.58904,0.61475,0.60641,0.60394,0.5901,0.62195,0.59117,0.0039396,0
69.616,-161.85,0.49705,0.55623,0.51773,0.55873,0.64176,0.59619,0.54644,0.60051,0.56001,0.55163,0.54166,0.57141,0.58222,0.62494,0.57639,0.57901,0.56887,0.0032916,0.095747,0.54205,0.51709,0.55623,0.5535,0.60155,0.60969,0.58118,0.59536,0.60594,0.61675,0.59208,0.61354,0.60658,0.60204,0.5775,0.61406,0.58657,0.0044219,0.013277
69.618,-161.83,0.51639,0.59803,0.55093,0.61313,0.67926,0.63503,0.58449,0.66603,0.62297,0.58247,0.59357,0.6056,0.61659,0.65814,0.62186,0.60982,0.60965,0.0034066,0.26035,0.54208,0.52208,0.56288,0.56277,0.60956,0.61332,0.58167,0.59765,0.60094,0.61387,0.58429,0.60826,0.60534,0.59853,0.58793,0.62186,0.58831,0.0038569,0.021667
69.619,-161.8,0.52662,0.58319,0.54821,0.60344,0.66124,0.62894,0.57798,0.64051,0.59304,0.59007,0.59043,0.59749,0.60302,0.65029,0.59403,0.59752,0.59913,0.0019046,0.13735,0.55725,0.52166,0.56574,0.57846,0.6121,0.61887,0.58436,0.6034,0.60665,0.61748,0.59715,0.61409,0.60914,0.60826,0.58508,0.62253,0.59389,0.003784,0.017024
69.62,-161.77,0.46699,0.52589,0.54757,0.55994,0.64429,0.5874,0.54346,0.60093,0.58221,0.55716,0.54473,0.59294,0.58427,0.64888,0.55991,0.59326,0.57124,0.0040167,0.052872,0.56332,0.5174,0.57124,0.58455,0.61051,0.6146,0.58552,0.60083,0.60649,0.61654,0.60005,0.61445,0.60738,0.59973,0.5867,0.61763,0.59356,0.0034107,0.027377
69.622,-161.75,0.47071,0.53352,0.48094,0.51764,0.59018,0.57794,0.50148,0.55238,0.52352,0.51863,0.51502,0.5154,0.51938,0.56263,0.51041,0.52023,0.52563,0.00025758,0.75264,0.54985,0.51078,0.56961,0.57196,0.60278,0.61265,0.57797,0.599,0.6034,0.61046,0.58971,0.61428,0.61001,0.60346,0.58943,0.62622,0.5901,0.0039024,0.0045623
69.623,-161.72,0.55261,0.62028,0.57294,0.68573,0.68255,0.67114,0.6392,0.67515,0.65304,0.61662,0.61243,0.64373,0.64826,0.68584,0.6359,0.66695,0.6414,0.0019975,0.49946,0.54027,0.52184,0.57105,0.5835,0.61457,0.61814,0.58366,0.60189,0.60387,0.61193,0.59337,0.61245,0.61391,0.59844,0.55763,0.61182,0.5899,0.0026969,0.11507
69.624,-161.7,0.56448,0.64972,0.58917,0.65234,0.69539,0.68133,0.65621,0.69182,0.6727,0.62323,0.62604,0.65096,0.6581,0.71081,0.66273,0.66986,0.65343,0.0034843,0.11507,0.53106,0.51526,0.56394,0.57391,0.6046,0.61205,0.57638,0.59787,0.60906,0.61765,0.595,0.61654,0.6164,0.60722,0.57444,0.62396,0.58971,0.0044795,0.0060258
69.625,-161.67,0.57806,0.64967,0.6006,0.6694,0.70276,0.69366,0.66748,0.71814,0.6787,0.63936,0.63389,0.66947,0.66266,0.70831,0.67492,0.67501,0.66388,0.0019613,0.19167,0.53569,0.50983,0.56268,0.57428,0.60311,0.60961,0.57654,0.59798,0.60742,0.61557,0.59568,0.61324,0.60897,0.59658,0.55424,0.61754,0.58619,0.0037106,0.0051799
69.627,-161.65,0.56215,0.64438,0.6047,0.64768,0.69452,0.67451,0.65919,0.68439,0.6762,0.62886,0.61841,0.6707,0.65259,0.69424,0.65807,0.65585,0.65165,0.0023839,0.30043,0.53822,0.51413,0.57739,0.59439,0.6136,0.61062,0.57943,0.59561,0.60993,0.61966,0.59627,0.61626,0.61142,0.59544,0.5614,0.61925,0.59081,0.0024855,2.26e-06
69.581,-162.35,0.42941,0.51009,0.4317,0.52933,0.57911,0.56491,0.51786,0.57919,0.52744,0.50361,0.51412,0.52852,0.50806,0.61598,0.53162,0.53518,0.52538,0.0020287,0.13735,0.50909,0.49118,0.57535,0.57867,0.60514,0.61445,0.58645,0.59635,0.60654,0.61258,0.59057,0.60943,0.59884,0.59193,0.58698,0.61844,0.58575,0.0027675,0.027377
